RPM,Flowrate_GPM,Head_ft,Power_HP,Flowrate_norm_global,Head_norm_global,Power_norm_global,Flowrate_norm_per_rpm,Head_norm_per_rpm,Power_norm_per_rpm,RPM_norm
2070,5.538839940320822,219.25875419144592,0.6037916259386387,0.3692549322874037,0.1991967910455536,0.1127983590952243,0.615424828172932,0.6157586336147889,0.6014991941400121,0.6
2070,5.593460317409957,218.0020789655892,0.6041535777162943,0.3728962788527353,0.1974826040023769,0.1129225499176669,0.6214937385336013,0.6089596178915806,0.6031932293315964,0.6
2070,5.769663828126512,213.73792304437265,0.6053212220521972,0.3846431411546935,0.1916660169639468,0.1133231853595909,0.6410718404941377,0.5858891677402317,0.6086581302338251,0.6
2070,5.823924925430221,212.42479495504915,0.6056579049688342,0.3882605358126533,0.1898748245297877,0.1134387060750585,0.6471008310130127,0.5787847239331134,0.6102339001136764,0.6
2070,6.000488074948961,207.93845254711144,0.6067534559087251,0.4000313739563557,0.1837551606192511,0.1138146052435446,0.6667188927059602,0.5545121736801477,0.6153613838308972,0.6
2070,6.054004872085776,206.5786292930161,0.6070770861067928,0.4035991487654472,0.1819002729321071,0.1139256473849193,0.672665183484646,0.5471550940662997,0.6168760633501886,0.6
2070,6.231312450468965,201.82587026044203,0.6081493118336867,0.4154196153378269,0.1754171993540272,0.1142935433398158,0.692365959217463,0.5214411444902974,0.621894378570092,0.6
2070,6.283619476305387,200.4237717614491,0.6084765726379131,0.4189067389906231,0.1735046454731367,0.1144058311939972,0.6981778314152038,0.5138553422527777,0.6234260503380178,0.6
2070,6.462136654267668,195.41259370059325,0.6095934718363278,0.4308078452712487,0.1666690714710201,0.1147890552547686,0.7180130066488853,0.4867432629131636,0.6286534498546655,0.6
2070,6.512792860682594,193.99061698591373,0.6099419625667601,0.4341849146558249,0.1647294024062935,0.1149086273997276,0.723641455083836,0.4790499131580183,0.6302844835937923,0.6
2070,6.692960311012095,188.70986759200088,0.6111814293726864,0.4461960387345048,0.1575261155084101,0.1153339061565148,0.7436599932967041,0.4504793665117607,0.6360855336718978,0.6
2070,6.741517543646667,187.2866439390261,0.6115673019345306,0.4494331769913017,0.1555847455384493,0.1154663045415258,0.7490552232077038,0.4427792704208074,0.6378915247999557,0.6
2070,6.923782911613372,181.71800004518772,0.6130157206490419,0.4615841617884478,0.1479887517490636,0.1159632776813222,0.7693068625956786,0.4126511222627637,0.6446705280429399,0.6
2070,6.9697762848011084,180.31279224506576,0.6134551171664837,0.4646503766410453,0.1460719565784595,0.1161140408996519,0.7744172201936439,0.4050484977096371,0.6467270261997586,0.6
2070,7.154603646363043,174.4076385707384,0.6152208606501544,0.4769721604526905,0.1380169414813025,0.1167198926981431,0.794953524578506,0.3730997237912675,0.6549911977974863,0.6
2070,7.197490982173045,173.03740687722544,0.61574727333079,0.4798313068238904,0.1361478560033354,0.1169005124043808,0.7997187680738792,0.3656863311843736,0.6574549558485423,0.6
2070,7.385420408119214,166.79267773006424,0.6180539783525456,0.4923598942515659,0.127629637793922,0.1176919758298122,0.820599745119097,0.3319003451275702,0.668250978204802,0.6
2070,7.424689452360545,165.48780200918992,0.6186732363515297,0.4949778219736443,0.1258497021290379,0.1179044520903133,0.8249629575711254,0.3248405492785601,0.6711492782207429,0.6
2070,7.616230596126936,158.888152352173,0.6216937678593241,0.5077471898019779,0.1168473491751542,0.1189408395742938,0.846245235245652,0.2891343295151097,0.6852862074676027,0.6
2070,7.651377711702918,157.6771402182,0.6224100123113897,0.5100903231782827,0.11519544957017,0.1191865932715076,0.8501504571652779,0.2825823657535379,0.6886384311130702,0.6
2070,7.847029651053098,150.69812962700308,0.6263970995530865,0.5231337431493793,0.1056756235375794,0.1205546198271552,0.8718894883673084,0.2448236817549449,0.7072991105635171,0.6
2070,7.877546258583249,149.60958571648686,0.6272076160036432,0.5251681769987494,0.1041907785840523,0.1208327195929579,0.8752802111246776,0.2389343103320645,0.7110925534345376,0.6
2070,8.077809495473966,142.20644336778398,0.6325265770900379,0.538519015800616,0.0940924091471221,0.1226577310796761,0.8975316069955611,0.1988809375955527,0.7359867736574118,0.6
2070,8.103144294078339,141.26989044196546,0.6334546007226682,0.5402079968512384,0.0928148898186155,0.1229761492372799,0.9003465751435223,0.1938138861114147,0.7403301828885537,0.6
2070,8.308546713258147,133.4161451584416,0.6409785720861269,0.5539014466853661,0.0821018685634632,0.1255577312306458,0.92316898934679,0.1513226070839732,0.7755444657212741,0.6
2070,8.328168496279341,132.66588872780957,0.6419448740075576,0.5552095612758844,0.0810784698157297,0.1258892832156302,0.9253491801220716,0.1472634793448808,0.7800670280117588,0.6
2070,8.539211009822726,124.35253188641768,0.6523379553152194,0.5692790161713729,0.0697385083924408,0.1294552977926865,0.9487982693675564,0.1022855544886551,0.8287095449741343,0.6
2070,8.552656863955926,123.82287470232797,0.6532359140296202,0.5701754035157147,0.0690160214175957,0.1297634002476136,0.9502922481316332,0.099419939373118,0.8329122420091852,0.6
2070,8.769739231782035,115.02584099840244,0.6677333942195084,0.5846475140466927,0.0570162931796358,0.1347376926790231,0.9744124300386268,0.0518251676771877,0.900764489593207,0.6
2070,8.776609197986042,114.74744287308856,0.6683659895451227,0.5851055102959695,0.0566365399630222,0.134954745166706,0.9751757570476096,0.0503189445955397,0.90372521201475,0.6
2070,9.000002156050632,105.44797654704394,0.6889363004972174,0.5999983254671335,0.0439514608299504,0.1420127125334843,0.9999971132877236,5.851389521976657e-06,1.0,0.6
2070,9.000028136548567,105.44689502340162,0.6889363004972174,0.6000000574946653,0.0439499855611009,0.1420127125334843,1.0,0.0,1.0,0.6
2415,1.6150821934282669,379.3284600931362,0.8315888351282403,0.1076719378762811,0.4175423191629841,0.1909588337933302,0.1538170604258756,0.9373024114002234,0.2265651011409448,0.7
2415,1.6446164444210505,379.0409728439945,0.8328793907579723,0.109640881503981,0.417150167788136,0.1914016418549523,0.1566298371523895,0.936159670067208,0.2303687566807397,0.7
2415,1.884290105001981,376.654230068439,0.8433523901252756,0.1256190732936974,0.4138944948369457,0.1949950774592492,0.1794558263608223,0.9266725375803032,0.2612358352815923,0.7
2415,1.918689578903016,376.3116697069157,0.8447992100799632,0.127912364054659,0.4134272201416648,0.1954915020417249,0.1827319561538817,0.9253108845493112,0.2655000487792125,0.7
2415,2.153508826804751,373.8796212867061,0.8546755580318637,0.1435669293906941,0.4101097473336373,0.1988802180270981,0.2050956218380689,0.9156436653527537,0.294608616232433,0.7
2415,2.19269889330901,373.47372551716734,0.8562459726498105,0.1461795919475183,0.4095560790073207,0.1994190497030797,0.2088279970725262,0.914030258587296,0.2992371003703609,0.7
2415,2.422740110368227,370.9844709611899,0.8654641272033581,0.1615156229356661,0.4061605732957189,0.2025819301365538,0.2307366136696152,0.9041356490767708,0.3264057739451429,0.7
2415,2.46663087797633,370.5095330581893,0.8671399567680216,0.164441664541324,0.4055127269923256,0.2031569311857466,0.2349166732779345,0.9022478047497796,0.3313449476316797,0.7
2415,2.6919827654003896,367.9492821790403,0.8757443028749287,0.1794650745760715,0.4020203776613146,0.206109205177931,0.2563786884946822,0.892070989912853,0.3567045431282685,0.7
2415,2.7404686929888977,367.39842751279457,0.8774988242132696,0.1826974591786752,0.401268975937048,0.2067112064981427,0.2609963809737539,0.8898813818607298,0.3618756451362111,0.7
2415,2.9612368495534263,364.7459650036402,0.8854875842676503,0.1974152881553769,0.3976508439231822,0.2094522641270795,0.2820218518039368,0.8793380323642438,0.3854209234154949,0.7
2415,3.0141866423939945,364.1097892862602,0.8872876238752428,0.2009452628016592,0.3967830587154544,0.2100698834153287,0.287064672934294,0.8768092792126474,0.3907261814512848,0.7
2415,3.2305027795436176,361.3349842760913,0.8946413375300472,0.2153662914545769,0.3929980435437496,0.2125930475581126,0.3076661432845158,0.865779626991045,0.4123997870183455,0.7
2415,3.2877463415241297,360.60068990177206,0.8964493458609496,0.219182516440811,0.3919964180828216,0.2132134010290976,0.3131178934887407,0.8628608591686793,0.4177285312781031,0.7
2415,3.499780884770974,357.7114959211027,0.903146347364104,0.2333181064336005,0.3880553688881014,0.2155112378568736,0.3333115943077473,0.8513765189390967,0.4374666086462033,0.7
2415,3.5611406486193595,356.87540451047033,0.9049493037866002,0.2374087439803581,0.3869148856243845,0.2161298579459591,0.3391553624716766,0.8480531151500201,0.4427804634126656,0.7
2415,3.769069313688788,353.8615815283455,0.9110589479344212,0.2512706096564038,0.3828038343359623,0.2182261640795112,0.3589580285364191,0.8360733835189725,0.4607874220230899,0.7
2415,3.834344491150137,352.91545017156693,0.9128323463529576,0.2556222739237965,0.3815132494023512,0.2188346423954431,0.365174692030855,0.8323125787838733,0.4660141604631295,0.7
2415,4.038367402178114,349.74541398208214,0.9183752482926189,0.2692237568485356,0.3771891131015729,0.2207364911860855,0.384605382721312,0.8197119107831397,0.4823507593540347,0.7
2415,4.107304349462421,348.6742959562547,0.9200855138130772,0.2738195383058572,0.3757280381923141,0.2213233077033484,0.3911707850728255,0.8154542929433741,0.4873914261579624,0.7
2415,4.307674944185315,345.3447919599823,0.9250565334617286,0.2871775342731315,0.3711863773931014,0.2230289355152712,0.4102536372383336,0.8022197517721065,0.5020425159594516,0.7
2415,4.379994721833451,344.14307376863786,0.9266776409846694,0.2919988370172491,0.3695471553325663,0.223585160650691,0.4171412128699294,0.7974430075791532,0.5068204073328886,0.7
2415,4.576991198627988,340.6587342993179,0.9310934796516278,0.3051318925248595,0.3647942888405374,0.2251002979415629,0.4359027215084351,0.7835930064339331,0.5198352118259767,0.7
